#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0045766	Positive regulation of angiogenesis	6	166	1.05	0.0012	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000296795,9606.ENSP00000361423,9606.ENSP00000379350,9606.ENSP00000436607	KDR,ITGA5,TLR3,ABL1,ITGB1,ADM
GO:0046661	Male sex differentiation	6	168	1.05	0.0012	9606.ENSP00000001008,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000346300,9606.ENSP00000347591,9606.ENSP00000349436	FKBP4,STAT5B,TLR3,CRKL,GFRA1,ADAM15
GO:0009888	Tissue development	17	1723	0.49	0.0013	9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000293379,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000364711,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000386896,9606.ENSP00000393847,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000496959	KDR,STAT5B,ITGA5,BCR,DAB2,MET,ADAM15,ABL1,SRC,OGN,ITGB1,NPY,ITGA6,PLA2G10,ADM,DAG1,ITGAM
GO:0033043	Regulation of organelle organization	14	1190	0.57	0.0013	9606.ENSP00000001008,9606.ENSP00000233154,9606.ENSP00000263923,9606.ENSP00000264896,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000339328,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000401980,9606.ENSP00000432472	FKBP4,NCK2,KDR,SCARB2,MET,HCLS1,PLAUR,CD2AP,ABL1,SRC,SNX9,WASF1,MAVS,BRK1
GO:0035295	Tube development	12	880	0.63	0.0013	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	KDR,ITGA5,MET,CRKL,ADAM15,ABL1,SRC,ITGB1,NPY,ADM,DAG1,ADAM8
GO:0032956	Regulation of actin cytoskeleton organization	8	365	0.84	0.0014	9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000432472	NCK2,MET,HCLS1,CD2AP,ABL1,SNX9,WASF1,BRK1
GO:0043114	Regulation of vascular permeability	4	48	1.42	0.0014	9606.ENSP00000303507,9606.ENSP00000362680,9606.ENSP00000436607,9606.ENSP00000462468	BCR,SRC,ADM,YES1
GO:0002699	Positive regulation of immune effector process	7	264	0.92	0.0015	9606.ENSP00000252483,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000360181,9606.ENSP00000401980,9606.ENSP00000428924,9606.ENSP00000496959	NECTIN2,STAT5B,TLR3,SH2D1A,MAVS,LYN,ITGAM
GO:0030099	Myeloid cell differentiation	7	263	0.92	0.0015	9606.ENSP00000293328,9606.ENSP00000298527,9606.ENSP00000320176,9606.ENSP00000345492,9606.ENSP00000362680,9606.ENSP00000393847,9606.ENSP00000428924	STAT5B,CLEC1B,HCLS1,SH2B3,SRC,PLA2G10,LYN
GO:0043410	Positive regulation of MAPK cascade	9	481	0.77	0.0015	9606.ENSP00000263923,9606.ENSP00000296795,9606.ENSP00000320509,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000384364,9606.ENSP00000453302	KDR,TLR3,BANK1,CRKL,PTPN1,ABL1,SRC,NPY,ADAM8
GO:1902905	Positive regulation of supramolecular fiber organization	6	175	1.03	0.0015	9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000432472	NCK2,MET,ABL1,SNX9,WASF1,BRK1
GO:0033554	Cellular response to stress	16	1572	0.5	0.0016	9606.ENSP00000162749,9606.ENSP00000222005,9606.ENSP00000233154,9606.ENSP00000254322,9606.ENSP00000296795,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302,9606.ENSP00000482169,9606.ENSP00000483825	TNFRSF1A,CDC37,NCK2,DNAJB1,TLR3,STK11,CRKL,PTPN1,ABL1,SRC,LYN,ADM,DAG1,ADAM8,NEFL,IKBKG
GO:0045087	Innate immune response	11	754	0.66	0.0016	9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000349436,9606.ENSP00000360181,9606.ENSP00000362680,9606.ENSP00000384364,9606.ENSP00000401980,9606.ENSP00000428924,9606.ENSP00000462468,9606.ENSP00000483825,9606.ENSP00000496959	STAT5B,TLR3,ADAM15,SH2D1A,SRC,NPY,MAVS,LYN,YES1,IKBKG,ITGAM
GO:0072359	Circulatory system development	12	901	0.62	0.0016	9606.ENSP00000162749,9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000379350,9606.ENSP00000389377,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	TNFRSF1A,KDR,ITGA5,STK11,CRKL,ADAM15,ABL1,ITGB1,NFATC1,ADM,DAG1,ADAM8
GO:0002252	Immune effector process	8	375	0.82	0.0017	9606.ENSP00000293328,9606.ENSP00000303507,9606.ENSP00000360181,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000378845,9606.ENSP00000428924,9606.ENSP00000462468	STAT5B,BCR,SH2D1A,ABL1,SRC,LAT,LYN,YES1
GO:0007010	Cytoskeleton organization	14	1229	0.55	0.0017	9606.ENSP00000233154,9606.ENSP00000252483,9606.ENSP00000298229,9606.ENSP00000303507,9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376367,9606.ENSP00000379350,9606.ENSP00000432472,9606.ENSP00000442600,9606.ENSP00000482169	NCK2,NECTIN2,INPPL1,BCR,HCLS1,CD2AP,PTPN1,ABL1,SRC,WASF1,ITGB1,BRK1,DAG1,NEFL
GO:0048013	Ephrin receptor signaling pathway	4	51	1.39	0.0017	9606.ENSP00000233154,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000462468	NCK2,SRC,LYN,YES1
GO:0050863	Regulation of T cell activation	8	376	0.82	0.0017	9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000378845,9606.ENSP00000428924,9606.ENSP00000453302,9606.ENSP00000462468	NCK2,STAT5B,ABL1,SRC,LAT,LYN,ADAM8,YES1
GO:0010543	Regulation of platelet activation	4	53	1.37	0.0019	9606.ENSP00000308782,9606.ENSP00000345492,9606.ENSP00000356436,9606.ENSP00000428924	GP6,SH2B3,PLA2G4A,LYN
GO:0071396	Cellular response to lipid	9	502	0.75	0.0019	9606.ENSP00000001008,9606.ENSP00000303507,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000428924,9606.ENSP00000442600,9606.ENSP00000462468	FKBP4,BCR,ADAM15,ABL1,SRC,USP8,LYN,DAG1,YES1
GO:0110053	Regulation of actin filament organization	7	276	0.9	0.0019	9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000432472	NCK2,MET,HCLS1,ABL1,SNX9,WASF1,BRK1
GO:1902903	Regulation of supramolecular fiber organization	8	382	0.82	0.0019	9606.ENSP00000001008,9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000432472	FKBP4,NCK2,MET,HCLS1,ABL1,SNX9,WASF1,BRK1
GO:0032102	Negative regulation of response to external stimulus	8	387	0.81	0.0020	9606.ENSP00000162749,9606.ENSP00000303507,9606.ENSP00000345492,9606.ENSP00000362680,9606.ENSP00000384364,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000462468	TNFRSF1A,BCR,SH2B3,SRC,NPY,PLA2G10,LYN,YES1
GO:0045944	Positive regulation of transcription by RNA polymerase II	14	1250	0.54	0.0020	9606.ENSP00000162749,9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000365458,9606.ENSP00000386896,9606.ENSP00000389377,9606.ENSP00000401980,9606.ENSP00000462468,9606.ENSP00000483825	TNFRSF1A,NCK2,STAT5B,TLR3,DAB2,MET,HCLS1,ABL1,HNRNPK,ITGA6,NFATC1,MAVS,YES1,IKBKG
GO:0051249	Regulation of lymphocyte activation	9	508	0.74	0.0020	9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000320509,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000378845,9606.ENSP00000428924,9606.ENSP00000453302,9606.ENSP00000462468	NCK2,STAT5B,BANK1,ABL1,SRC,LAT,LYN,ADAM8,YES1
GO:0060284	Regulation of cell development	9	506	0.75	0.0020	9606.ENSP00000162749,9606.ENSP00000313391,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000442600,9606.ENSP00000482169	TNFRSF1A,DAB2,STK11,CRKL,ABL1,ITGB1,LYN,DAG1,NEFL
GO:0071900	Regulation of protein serine/threonine kinase activity	8	386	0.81	0.0020	9606.ENSP00000222005,9606.ENSP00000313391,9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000453302	CDC37,DAB2,SH2B3,PTPN1,ABL1,SRC,LYN,ADAM8
GO:0051897	Positive regulation of protein kinase B signaling	5	113	1.14	0.0021	9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000453302	MET,HCLS1,SRC,ITGB1,ADAM8
GO:0038083	Peptidyl-tyrosine autophosphorylation	3	18	1.72	0.0022	9606.ENSP00000263923,9606.ENSP00000361423,9606.ENSP00000362680	KDR,ABL1,SRC
GO:0001912	Positive regulation of leukocyte mediated cytotoxicity	4	57	1.34	0.0024	9606.ENSP00000252483,9606.ENSP00000293328,9606.ENSP00000360181,9606.ENSP00000496959	NECTIN2,STAT5B,SH2D1A,ITGAM
GO:0008284	Positive regulation of cell population proliferation	12	945	0.6	0.0024	9606.ENSP00000233154,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000320176,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000428924,9606.ENSP00000432472,9606.ENSP00000436607	NCK2,KDR,STAT5B,HCLS1,CRKL,ABL1,SRC,ITGB1,NPY,LYN,BRK1,ADM
GO:2000811	Negative regulation of anoikis	3	19	1.69	0.0025	9606.ENSP00000293379,9606.ENSP00000362680,9606.ENSP00000379350	ITGA5,SRC,ITGB1
GO:0001944	Vasculature development	9	527	0.73	0.0026	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000349436,9606.ENSP00000379350,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	KDR,ITGA5,STK11,CRKL,ADAM15,ITGB1,ADM,DAG1,ADAM8
GO:0001952	Regulation of cell-matrix adhesion	5	122	1.11	0.0029	9606.ENSP00000263923,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000442600	KDR,ADAM15,ABL1,SRC,DAG1
GO:0035239	Tube morphogenesis	10	669	0.67	0.0029	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	KDR,ITGA5,MET,ADAM15,ABL1,SRC,ITGB1,ADM,DAG1,ADAM8
GO:0002886	Regulation of myeloid leukocyte mediated immunity	4	61	1.31	0.0030	9606.ENSP00000303507,9606.ENSP00000401980,9606.ENSP00000428924,9606.ENSP00000496959	BCR,MAVS,LYN,ITGAM
GO:0032271	Regulation of protein polymerization	6	204	0.96	0.0030	9606.ENSP00000001008,9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000376024	FKBP4,NCK2,MET,HCLS1,ABL1,SNX9
GO:0043254	Regulation of protein-containing complex assembly	8	413	0.78	0.0030	9606.ENSP00000001008,9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000432472	FKBP4,NCK2,MET,HCLS1,ABL1,SRC,SNX9,BRK1
GO:0051493	Regulation of cytoskeleton organization	9	541	0.72	0.0031	9606.ENSP00000001008,9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000432472	FKBP4,NCK2,MET,HCLS1,CD2AP,ABL1,SNX9,WASF1,BRK1
GO:0048732	Gland development	8	419	0.78	0.0032	9606.ENSP00000001008,9606.ENSP00000293328,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000442600	FKBP4,STAT5B,MET,STK11,CRKL,ABL1,SRC,DAG1
GO:0002260	Lymphocyte homeostasis	4	64	1.29	0.0034	9606.ENSP00000293328,9606.ENSP00000361423,9606.ENSP00000378845,9606.ENSP00000428924	STAT5B,ABL1,LAT,LYN
GO:0009891	Positive regulation of biosynthetic process	18	2080	0.43	0.0034	9606.ENSP00000162749,9606.ENSP00000233154,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000386896,9606.ENSP00000389377,9606.ENSP00000401980,9606.ENSP00000436607,9606.ENSP00000462468,9606.ENSP00000483825	TNFRSF1A,NCK2,KDR,STAT5B,TLR3,DAB2,MET,HCLS1,STK11,ABL1,SRC,HNRNPK,ITGA6,NFATC1,MAVS,ADM,YES1,IKBKG
GO:0009894	Regulation of catabolic process	12	988	0.58	0.0034	9606.ENSP00000263923,9606.ENSP00000264896,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000379350,9606.ENSP00000379721,9606.ENSP00000453302,9606.ENSP00000483825	KDR,SCARB2,DAB2,MET,STK11,PTPN1,ABL1,SNX9,ITGB1,USP8,ADAM8,IKBKG
GO:0050793	Regulation of developmental process	20	2492	0.4	0.0034	9606.ENSP00000162749,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000293379,9606.ENSP00000296795,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000389377,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302,9606.ENSP00000482169	TNFRSF1A,KDR,STAT5B,ITGA5,TLR3,BCR,DAB2,HCLS1,STK11,CRKL,ABL1,SRC,ITGB1,NFATC1,PLA2G10,LYN,ADM,DAG1,ADAM8,NEFL
GO:0050854	Regulation of antigen receptor-mediated signaling pathway	4	65	1.28	0.0036	9606.ENSP00000252483,9606.ENSP00000360181,9606.ENSP00000428924,9606.ENSP00000483825	NECTIN2,SH2D1A,LYN,IKBKG
GO:0002683	Negative regulation of immune system process	8	433	0.76	0.0039	9606.ENSP00000296795,9606.ENSP00000303507,9606.ENSP00000320509,9606.ENSP00000360181,9606.ENSP00000362680,9606.ENSP00000384364,9606.ENSP00000428924,9606.ENSP00000462468	TLR3,BCR,BANK1,SH2D1A,SRC,NPY,LYN,YES1
GO:0043523	Regulation of neuron apoptotic process	6	216	0.94	0.0039	9606.ENSP00000263923,9606.ENSP00000361423,9606.ENSP00000375711,9606.ENSP00000453302,9606.ENSP00000482169,9606.ENSP00000496959	KDR,ABL1,AKT1S1,ADAM8,NEFL,ITGAM
GO:1903530	Regulation of secretion by cell	9	564	0.7	0.0041	9606.ENSP00000162749,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000352264,9606.ENSP00000356436,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000453302,9606.ENSP00000496959	TNFRSF1A,BCR,DAB2,CD2AP,PLA2G4A,PLA2G10,LYN,ADAM8,ITGAM
GO:0009892	Negative regulation of metabolic process	22	2982	0.36	0.0044	9606.ENSP00000233154,9606.ENSP00000254322,9606.ENSP00000263923,9606.ENSP00000298229,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000320509,9606.ENSP00000324856,9606.ENSP00000339328,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000352264,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000375711,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000496959	NCK2,DNAJB1,KDR,INPPL1,BCR,DAB2,MET,HCLS1,BANK1,STK11,PLAUR,SH2B3,CRKL,CD2AP,PTPN1,ABL1,SRC,HNRNPK,AKT1S1,PLA2G10,LYN,ITGAM
GO:0001933	Negative regulation of protein phosphorylation	7	326	0.83	0.0045	9606.ENSP00000233154,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000375711,9606.ENSP00000428924	NCK2,SH2B3,CRKL,PTPN1,ABL1,AKT1S1,LYN
GO:1901700	Response to oxygen-containing compound	15	1547	0.48	0.0045	9606.ENSP00000293328,9606.ENSP00000298229,9606.ENSP00000303507,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000349436,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000462468,9606.ENSP00000482169	STAT5B,INPPL1,BCR,STK11,CRKL,ADAM15,PTPN1,ABL1,SRC,USP8,LYN,ADM,DAG1,YES1,NEFL
GO:0002705	Positive regulation of leukocyte mediated immunity	5	138	1.05	0.0047	9606.ENSP00000252483,9606.ENSP00000293328,9606.ENSP00000360181,9606.ENSP00000401980,9606.ENSP00000496959	NECTIN2,STAT5B,SH2D1A,MAVS,ITGAM
GO:0070373	Negative regulation of ERK1 and ERK2 cascade	4	71	1.25	0.0049	9606.ENSP00000313391,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000428924	DAB2,PTPN1,ABL1,LYN
GO:0007417	Central nervous system development	12	1035	0.56	0.0050	9606.ENSP00000245810,9606.ENSP00000254322,9606.ENSP00000280362,9606.ENSP00000303507,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000428924,9606.ENSP00000482169,9606.ENSP00000496959	PSPN,DNAJB1,PTS,BCR,CRKL,ABL1,SRC,ITGB1,NPY,LYN,NEFL,ITGAM
GO:0038179	Neurotrophin signaling pathway	3	26	1.56	0.0053	9606.ENSP00000347591,9606.ENSP00000362680,9606.ENSP00000375711	GFRA1,SRC,AKT1S1
GO:0042060	Wound healing	7	336	0.81	0.0053	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000308782,9606.ENSP00000339328,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000442600	KDR,ITGA5,GP6,PLAUR,SRC,ITGB1,DAG1
GO:2000026	Regulation of multicellular organismal development	14	1389	0.5	0.0053	9606.ENSP00000162749,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000293379,9606.ENSP00000296795,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302,9606.ENSP00000482169	TNFRSF1A,KDR,STAT5B,ITGA5,TLR3,HCLS1,STK11,ABL1,ITGB1,LYN,ADM,DAG1,ADAM8,NEFL
GO:0046649	Lymphocyte activation	8	457	0.74	0.0054	9606.ENSP00000005587,9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000320509,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000378845,9606.ENSP00000379350	SKAP2,NCK2,STAT5B,BANK1,STK11,ABL1,LAT,ITGB1
GO:0032386	Regulation of intracellular transport	7	341	0.81	0.0057	9606.ENSP00000313391,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000401980,9606.ENSP00000496959	DAB2,HCLS1,STK11,PTPN1,SRC,MAVS,ITGAM
GO:0045954	Positive regulation of natural killer cell mediated cytotoxicity	3	27	1.54	0.0057	9606.ENSP00000252483,9606.ENSP00000293328,9606.ENSP00000360181	NECTIN2,STAT5B,SH2D1A
GO:1903829	Positive regulation of protein localization	8	461	0.73	0.0057	9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000352264,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000401980,9606.ENSP00000453302,9606.ENSP00000496959	HCLS1,STK11,CD2AP,SRC,ITGB1,MAVS,ADAM8,ITGAM
GO:0001817	Regulation of cytokine production	10	739	0.63	0.0058	9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000320509,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000393847,9606.ENSP00000401980,9606.ENSP00000428924,9606.ENSP00000453302	STAT5B,TLR3,BANK1,CD2AP,ABL1,SRC,PLA2G10,MAVS,LYN,ADAM8
GO:0042592	Homeostatic process	14	1406	0.49	0.0059	9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000345492,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000378845,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000436607	KDR,STAT5B,BCR,MET,HCLS1,STK11,SH2B3,ABL1,SRC,LAT,ITGB1,PLA2G10,LYN,ADM
GO:0042509	Regulation of tyrosine phosphorylation of STAT protein	4	77	1.21	0.0063	9606.ENSP00000162749,9606.ENSP00000320176,9606.ENSP00000345492,9606.ENSP00000428924	TNFRSF1A,HCLS1,SH2B3,LYN
GO:0060429	Epithelium development	12	1069	0.55	0.0065	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000393847,9606.ENSP00000436607,9606.ENSP00000442600	KDR,ITGA5,BCR,DAB2,MET,ABL1,SRC,ITGB1,NPY,PLA2G10,ADM,DAG1
GO:0071560	Cellular response to transforming growth factor beta stimulus	5	151	1.02	0.0067	9606.ENSP00000313391,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000462468	DAB2,CRKL,ABL1,SRC,YES1
GO:0001959	Regulation of cytokine-mediated signaling pathway	5	152	1.01	0.0068	9606.ENSP00000162749,9606.ENSP00000222005,9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000401980	TNFRSF1A,CDC37,SH2B3,PTPN1,MAVS
GO:0051654	Establishment of mitochondrion localization	3	29	1.51	0.0068	9606.ENSP00000252483,9606.ENSP00000376367,9606.ENSP00000482169	NECTIN2,WASF1,NEFL
GO:0031102	Neuron projection regeneration	3	31	1.48	0.0081	9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000482169	ADM,DAG1,NEFL
GO:0090330	Regulation of platelet aggregation	3	31	1.48	0.0081	9606.ENSP00000308782,9606.ENSP00000345492,9606.ENSP00000428924	GP6,SH2B3,LYN
GO:0031328	Positive regulation of cellular biosynthetic process	17	2041	0.42	0.0082	9606.ENSP00000162749,9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000386896,9606.ENSP00000389377,9606.ENSP00000401980,9606.ENSP00000436607,9606.ENSP00000462468,9606.ENSP00000483825	TNFRSF1A,NCK2,STAT5B,TLR3,DAB2,MET,HCLS1,STK11,ABL1,SRC,HNRNPK,ITGA6,NFATC1,MAVS,ADM,YES1,IKBKG
GO:0022607	Cellular component assembly	19	2467	0.38	0.0084	9606.ENSP00000001008,9606.ENSP00000005587,9606.ENSP00000233154,9606.ENSP00000252483,9606.ENSP00000293379,9606.ENSP00000298229,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000320176,9606.ENSP00000346300,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000379350,9606.ENSP00000386896,9606.ENSP00000482169,9606.ENSP00000483825	FKBP4,SKAP2,NCK2,NECTIN2,ITGA5,INPPL1,BCR,DAB2,HCLS1,CRKL,CD2AP,ABL1,SRC,SNX9,WASF1,ITGB1,ITGA6,NEFL,IKBKG
GO:0034330	Cell junction organization	8	492	0.71	0.0084	9606.ENSP00000293379,9606.ENSP00000303507,9606.ENSP00000346300,9606.ENSP00000362680,9606.ENSP00000376367,9606.ENSP00000386896,9606.ENSP00000482169,9606.ENSP00000496959	ITGA5,BCR,CRKL,SRC,WASF1,ITGA6,NEFL,ITGAM
GO:0071495	Cellular response to endogenous stimulus	12	1103	0.53	0.0084	9606.ENSP00000001008,9606.ENSP00000256592,9606.ENSP00000293328,9606.ENSP00000313391,9606.ENSP00000346300,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376367,9606.ENSP00000379721,9606.ENSP00000428924,9606.ENSP00000462468	FKBP4,TSHB,STAT5B,DAB2,CRKL,PTPN1,ABL1,SRC,WASF1,USP8,LYN,YES1
GO:0019221	Cytokine-mediated signaling pathway	7	369	0.77	0.0087	9606.ENSP00000162749,9606.ENSP00000293328,9606.ENSP00000345492,9606.ENSP00000347591,9606.ENSP00000362680,9606.ENSP00000401980,9606.ENSP00000428924	TNFRSF1A,STAT5B,SH2B3,GFRA1,SRC,MAVS,LYN
GO:0032535	Regulation of cellular component size	7	370	0.77	0.0088	9606.ENSP00000233154,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000375711,9606.ENSP00000376024,9606.ENSP00000432472,9606.ENSP00000482169	NCK2,HCLS1,ABL1,AKT1S1,SNX9,BRK1,NEFL
GO:0061138	Morphogenesis of a branching epithelium	5	162	0.98	0.0088	9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000362680,9606.ENSP00000436607,9606.ENSP00000442600	KDR,MET,SRC,ADM,DAG1
